91884    
53,   0.18151737426868086000,  11.20000,  39.61550016666667000000, -104.81377183333333000000
    54,   0.18473556239088300000,  11.20000,  39.61549144444444400000, -104.81383108333333000000
    55,   0.18812710499342858000,  12.40000,  39.61546466666667000000, -104.81388438888888000000
    56,   0.19229378809249770000,  14.30000,  39.61541847222222400000, -104.81393469444444000000
    57,   0.19774322073274403000,  18.60000,  39.61534733333333000000, -104.81397908333334000000
    58,   0.20376427808589828000,  21.70000,  39.61527877777778000000, -104.81404891666666000000
    59,   0.21106253871677588000,  24.90000,  39.61518525000000000000, -104.81411283333333000000
    60,   0.21939540911771070000,  26.70000,  39.61509288888889000000, -104.81421347222222000000
    61,   0.22684260397869138000,  26.10000,  39.61500344444445000000, -104.81429161111110000000
    62,   0.23472234897326158000,  26.10000,  39.61491252777778000000, -104.81438100000000000000
    63,   0.24177767855113377000,  24.90000,  39.61483002777778000000, -104.81445913888889000000
    64,   0.24883301098790686000,  23.60000,  39.61474752777778000000, -104.81453727777777000000
    65,   0.25485258265895155000,  21.10000,  39.61467900000000000000, -104.81460711111110000000
    66,   0.26000965304618345000,  16.80000,  39.61462986111111000000, -104.81467994444444000000
    67,   0.26417731153959450000,  14.30000,  39.61458366666667000000, -104.81473027777777000000
    68,   0.26750960377679580000,  10.60000,  39.61454041666667000000, -104.81475808333333000000
    69,   0.26983319523846405000,   8.10000,  39.61451661111111400000, -104.81478888888888000000
    70,   0.27134230160201770000,   5.60000,  39.61449569444444000000, -104.81479716666666000000
    71,   0.27240086713787476000,   2.50000,  39.61448175000000000000, -104.81480544444445000000
    72,   0.27493785367600890000,   0.00000,  39.61450933333334000000, -104.81483688888889000000
    73,   0.27493785367600890000,   0.00000,  39.61450933333334000000, -104.81483688888889000000
    74,   0.27493785367600890000,   0.00000,  39.61450933333334000000, -104.81483688888889000000
    75,   0.27493785367600890000,   0.00000,  39.61450933333334000000, -104.81483688888889000000
    76,   0.27493785367600890000,   0.00000,  39.61450933333334000000, -104.81483688888889000000
    77,   0.27493785367600890000,   0.00000,  39.61450933333334000000, -104.81483688888889000000
    78,   0.27493785367600890000,   0.00000,  39.61450933333334000000, -104.81483688888889000000
    79,   0.27493785367600890000,   0.00000,  39.61450933333334000000, -104.81483688888889000000
    80,   0.27493785367600890000,   0.00000,  39.61450933333334000000, -104.81483688888889000000
    81,   0.27493785367600890000,   3.70000,  39.61450933333334000000, -104.81483688888889000000
    82,   0.27744868607305206000,   8.10000,  39.61447997222222000000, -104.81486469444444000000
    83,   0.28060766003325790000,  11.80000,  39.61444772222222000000, -104.81490672222222000000
    84,   0.28376633810651214000,  13.00000,  39.61441550000000000000, -104.81494877777777000000
    85,   0.28793304686748280000,  12.40000,  39.61436930555555600000, -104.81499908333333000000
    86,   0.29127799915014474000,  11.80000,  39.61432197222222000000, -104.81501266666666000000
    87,   0.29676055946489077000,  15.50000,  39.61424272222222000000, -104.81502030555555000000
    88,   0.30206017878305360000,  18.60000,  39.61416927777777600000, -104.81499119444445000000
    89,   0.30823201265330030000,  21.70000,  39.61408333333333000000, -104.81495908333333000000
    90,   0.31591524587738373000,  24.20000,  39.61399077777778000000, -104.81487899999999000000
    91,   0.32386734635544373000,  26.10000,  39.61389969444445000000, -104.81478766666666000000
    92,   0.33213234295868044000,  28.00000,  39.61381847222222000000, -104.81467380555556000000
    93,   0.34072801642165484000,  29.20000,  39.61373033333333600000, -104.81455994444444000000
    94,   0.34937120918852620000,  30.40000,  39.61364355555555500000, -104.81444311111110000000
    95,   0.35835152105691515000,  32.30000,  39.61354986111111000000, -104.81432627777778000000
    96,   0.36802178807540786000,  34.20000,  39.61345069444444500000, -104.81419819444444000000
    97,   0.37807655406347696000,  35.40000,  39.61334597222223000000, -104.81406713888889000000
    98,   0.38920581811733200000,  37.30000,  39.61323022222222000000, -104.81392186111111000000
    99,   0.39961117547805813000,  38.50000,  39.61311855555556000000, -104.81379077777777000000
   100,   0.41074045697418890000,  39.80000,  39.61300280555556000000, -104.81364549999999000000
   101,   0.42260531598927126000,  41.00000,  39.61288300000000400000, -104.81348597222222000000
   102,   0.43447240970288970000,  42.90000,  39.61275477777778000000, -104.81333772222222000000
   103,   0.44703314281385800000,  44.10000,  39.61262947222222400000, -104.81316694444445000000
   104,   0.45958436012648923000,  45.40000,  39.61249577777778000000, -104.81300741666666000000
   105,   0.47286236184388900000,  44.70000,  39.61235800000000000000, -104.81283366666666000000
   106,   0.48542313228910010000,  44.70000,  39.61223269444444400000, -104.81266288888888000000
   107,   0.49798391452354380000,  44.70000,  39.61210738888889000000, -104.81249211111111000000
   108,   0.51053517459007400000,  44.70000,  39.61197369444444400000, -104.81233258333333000000
   109,   0.52347352711479340000,  44.70000,  39.61184286111111400000, -104.81215886111112000000
   110,   0.53636875562975060000,  44.70000,  39.61171061111111400000, -104.81198808333333000000
   111,   0.54857230904779690000,  44.10000,  39.61158386111111400000, -104.81182855555555000000
   112,   0.56146756127020180000,  44.10000,  39.61145161111111400000, -104.81165777777778000000
   113,   0.57401786979966910000,  44.70000,  39.61131791666667000000, -104.81149827777777000000
   114,   0.58701334520469610000,  45.40000,  39.61117027777778000000, -104.81134702777777000000
   115,   0.60000941270011930000,  46.00000,  39.61102261111111000000, -104.81119580555556000000
   116,   0.61311270706480390000,  46.60000,  39.61086655555556000000, -104.81105583333333000000
   117,   0.62719788317137240000,  47.20000,  39.61069097222222000000, -104.81092113888889000000
   118,   0.64108362247704240000,  48.50000,  39.61051255555556000000, -104.81080069444444000000
